Courier_id,Location_id,Stop_Type,Arrival_time,Departure_time,Amount,Order_id
D0401,B8100,ecommerce_delivery,190,223,82,F4742
D0401,B0675,ecommerce_delivery,237,269,77,F4269
D0401,B0299,ecommerce_delivery,279,311,79,F1894
D0401,B4838,ecommerce_delivery,316,351,96,F1942
D0401,B2604,ecommerce_delivery,371,403,81,F0094
D0401,B0369,ecommerce_delivery,413,443,66,F3978
D0401,B7522,ecommerce_delivery,444,478,92,F4019
D0401,B0116,ecommerce_delivery,491,513,35,F6264
D0401,B0751,ecommerce_delivery,520,540,26,F7568
D0409,A053,site,0,0,0,
D0409,B7233,ecommerce_delivery,50,68,20,F4117
D0409,B0017,ecommerce_delivery,81,111,71,F5573
D0409,B4052,ecommerce_delivery,130,149,20,F4713
D0409,B1780,ecommerce_delivery,185,199,10,F4487
D0409,B7523,ecommerce_delivery,249,272,35,F1968
D0409,B3821,ecommerce_delivery,279,301,32,F0866
D0409,B5897,ecommerce_delivery,322,352,71,F2089
D0409,B3451,ecommerce_delivery,374,406,81,F3765
D0409,B7219,ecommerce_delivery,418,447,65,F0917
D0409,B8591,ecommerce_delivery,468,501,87,F0128
D0409,B2157,ecommerce_delivery,512,541,66,F6273
D0409,B8282,ecommerce_delivery,552,563,4,F9049
D0409,B8655,ecommerce_delivery,573,601,58,F3924
D0417,A019,site,0,0,0,
D0417,B5034,ecommerce_delivery,111,129,19,F3679
D0417,B0850,ecommerce_delivery,153,184,74,F4635
D0417,B5726,ecommerce_delivery,199,218,22,F1851
D0417,B2971,ecommerce_delivery,222,245,37,F0243
D0417,B5969,ecommerce_delivery,283,306,36,F1953
D0417,B5116,ecommerce_delivery,323,350,52,F5091
D0417,B9157,ecommerce_delivery,361,387,49,F4030
D0417,B8325,ecommerce_delivery,414,438,42,F4245
D0417,B4770,ecommerce_delivery,455,485,69,F2067
D0417,S338,shop,518,526,1,E2684
D0417,B1924,ecommerce_delivery,539,569,73,F6237
D0425,A023,site,0,0,0,
D0425,B2467,ecommerce_delivery,38,66,60,F3667
D0425,B0758,ecommerce_delivery,77,107,73,F4634
D0425,B3680,ecommerce_delivery,150,175,46,F2046
D0425,B6368,ecommerce_delivery,199,216,16,F0915
D0425,B3051,ecommerce_delivery,228,258,68,F4229
D0425,B1545,ecommerce_delivery,266,291,46,F0860
D0425,B5078,ecommerce_delivery,296,326,68,F1945
D0425,B1339,ecommerce_delivery,333,367,91,F4041
D0425,B8300,ecommerce_delivery,375,404,64,F0126
D0425,B1512,ecommerce_delivery,414,445,75,F5067
D0425,B2721,ecommerce_delivery,455,485,69,F6499
D0425,B7403,ecommerce_delivery,498,528,69,F5639
D0433,A113,site,0,0,0,
D0433,B7224,ecommerce_delivery,41,61,26,F1749
D0433,B6961,ecommerce_delivery,112,129,17,F4521
D0433,B4733,ecommerce_delivery,150,182,81,F0185
D0433,B1528,ecommerce_delivery,189,216,53,F0167
D0433,B3845,ecommerce_delivery,231,255,43,F4285
D0433,B6038,ecommerce_delivery,266,297,78,F5099
D0433,B5983,ecommerce_delivery,322,356,91,F4010
D0433,B1599,ecommerce_delivery,373,396,34,F3881
D0433,B6698,ecommerce_delivery,415,436,30,F3318
D0433,B2530,ecommerce_delivery,439,467,59,F3287
D0433,B7102,ecommerce_delivery,492,512,27,F2294
D0433,B8499,ecommerce_delivery,549,577,59,F6259
D0433,S337,shop,616,624,1,E2663
D0441,A113,site,0,0,0,
D0441,B1475,ecommerce_delivery,37,60,35,F1695
D0441,B1636,ecommerce_delivery,92,121,62,F0168
D0441,B3892,ecommerce_delivery,122,155,89,F0179
D0441,B4421,ecommerce_delivery,194,224,68,F4506
D0441,B3139,ecommerce_delivery,248,279,76,F3669
D0441,B6719,ecommerce_delivery,326,346,26,F2101
D0441,B4657,ecommerce_delivery,361,381,25,F4235
D0441,B7031,ecommerce_delivery,408,432,39,F4015
D0441,S157,shop,439,447,1,E1655
D0441,B5994,ecommerce_delivery,455,479,42,F6291
D0441,B8073,ecommerce_delivery,497,507,3,F5645
D0449,A086,site,0,0,0,
D0449,B1758,ecommerce_delivery,12,38,52,F4640
D0449,B2303,ecommerce_delivery,55,84,61,F3666
D0449,B8017,ecommerce_delivery,119,146,51,F0877
D0449,B0706,ecommerce_delivery,148,173,43,F0858
D0449,B1692,ecommerce_delivery,180,202,32,F1906
D0449,B6728,ecommerce_delivery,215,235,23,F4239
D0449,B4555,ecommerce_delivery,239,264,42,F2063
D0449,B2252,ecommerce_delivery,285,310,44,F0091
D0449,B8328,ecommerce_delivery,312,340,61,F0127
D0449,B7467,ecommerce_delivery,352,380,59,F4018
D0449,B6620,ecommerce_delivery,401,428,54,F1959
D0449,B1869,ecommerce_delivery,441,468,50,F5070
D0449,B1929,ecommerce_delivery,485,517,83,F6493
D0449,B6399,ecommerce_delivery,530,558,55,F5629
D0457,A056,site,0,0,0,
D0457,B1154,ecommerce_delivery,29,62,88,F3750
D0457,B5985,ecommerce_delivery,72,104,81,F2091
D0457,B9121,ecommerce_delivery,151,182,77,F4692
D0457,B6485,ecommerce_delivery,240,269,63,F0118
D0457,B3832,ecommerce_delivery,270,282,5,F0101
D0457,B5171,ecommerce_delivery,297,326,66,F4008
D0457,B5944,ecommerce_delivery,343,369,48,F0846
D0457,B4210,ecommerce_delivery,384,408,44,F1720
D0457,B5789,ecommerce_delivery,424,444,23,F4149
D0457,B5473,ecommerce_delivery,474,492,19,F3902
D0457,B4663,ecommerce_delivery,509,540,71,F5901
D0457,B4485,ecommerce_delivery,544,558,9,F8841
D0465,A045,site,0,0,0,
D0465,B3047,ecommerce_delivery,8,40,85,F6276
D0465,B4084,ecommerce_delivery,61,91,73,F0039
D0465,B5565,ecommerce_delivery,164,183,23,F0268
D0465,B0196,ecommerce_delivery,244,260,12,F4472
D0465,B8900,ecommerce_delivery,267,286,21,F4540
D0465,B8996,ecommerce_delivery,311,337,46,F3273
D0465,B4529,ecommerce_delivery,343,366,35,F3194
D0465,B2836,ecommerce_delivery,410,431,30,F1920
D0465,B7745,ecommerce_delivery,433,465,84,F1970
D0465,B4845,ecommerce_delivery,497,520,36,F4108
D0465,B1275,ecommerce_delivery,535,561,50,F5581
D0465,B3205,ecommerce_delivery,565,596,72,F3995
D0465,S164,shop,602,613,4,E1673
D0473,A001,site,0,0,0,
D0473,B1348,ecommerce_delivery,9,36,54,F0020
D0473,B6612,ecommerce_delivery,40,62,32,F0057
D0473,B2419,ecommerce_delivery,79,105,49,F0626
D0473,B5810,ecommerce_delivery,132,163,80,F4068
D0473,B8099,ecommerce_delivery,173,203,70,F0878
D0473,B5841,ecommerce_delivery,230,255,46,F2087
D0473,B8384,ecommerce_delivery,295,316,29,F4687
D0473,B8572,ecommerce_delivery,337,358,29,F3700
D0473,B7517,ecommerce_delivery,396,430,95,F4311
D0473,B7214,ecommerce_delivery,444,464,26,F1964
D0473,B1499,ecommerce_delivery,470,497,54,F1905
D0473,B4510,ecommerce_delivery,531,549,18,F7582
D0473,B7732,ecommerce_delivery,562,588,51,F5643
D0481,A005,site,0,0,0,
D0481,B3214,ecommerce_delivery,38,70,83,F1710
D0481,B5676,ecommerce_delivery,93,120,50,F0845
D0481,B3674,ecommerce_delivery,145,173,61,F2266
D0481,B3122,ecommerce_delivery,196,223,56,F3289
D0481,B7854,ecommerce_delivery,229,255,50,F3323
D0481,B1377,ecommerce_delivery,268,301,90,F4415
D0481,B5865,ecommerce_delivery,312,335,36,F3908
D0481,B2592,ecommerce_delivery,353,381,61,F6274
D0481,B7410,ecommerce_delivery,395,422,57,F0123
D0481,B1965,ecommerce_delivery,424,450,50,F0088
D0481,B7191,ecommerce_delivery,456,487,77,F4083
D0481,B0505,ecommerce_delivery,499,526,56,F5061
D0481,S165,shop,543,551,1,E1706
D0481,B4544,ecommerce_delivery,555,575,24,F5607
D0489,A048,site,0,0,0,
D0489,B7341,ecommerce_delivery,2,32,66,F4157
D0489,B6222,ecommerce_delivery,39,64,44,F5625
D0489,B9007,ecommerce_delivery,79,102,36,F4027
D0489,B4578,ecommerce_delivery,120,152,79,F0629
D0489,B7626,ecommerce_delivery,167,196,67,F0065
D0489,B3351,ecommerce_delivery,228,257,60,F0897
D0489,B8686,ecommerce_delivery,260,292,78,F0928
D0489,B2806,ecommerce_delivery,308,336,59,F2030
D0489,B0944,ecommerce_delivery,339,368,64,F2001
D0489,B0593,ecommerce_delivery,416,443,56,F6488
D0489,B6354,ecommerce_delivery,454,486,84,F4729
D0489,B1022,ecommerce_delivery,487,513,46,F4698
D0489,B2081,ecommerce_delivery,519,547,57,F4704
D0489,B6032,ecommerce_delivery,577,598,30,F3684
D0497,A047,site,0,0,0,
D0497,B7023,ecommerce_delivery,14,40,48,F5635
D0497,B7079,ecommerce_delivery,60,92,81,F0637
D0497,B3642,ecommerce_delivery,105,135,68,F3891
D0497,B8162,ecommerce_delivery,149,173,40,F3326
D0497,B9080,ecommerce_delivery,186,218,80,F0076
D0497,B4879,ecommerce_delivery,253,286,83,F0905
D0497,B5275,ecommerce_delivery,301,311,2,F2080
D0497,B6996,ecommerce_delivery,336,360,42,F4081
D0497,B6852,ecommerce_delivery,365,392,51,F1960
D0497,B3138,ecommerce_delivery,425,449,41,F4651
D0497,B6384,ecommerce_delivery,469,491,32,F4307
D0497,B0172,ecommerce_delivery,507,540,86,F5060
D0497,B0664,ecommerce_delivery,559,589,66,F6489
D0505,A028,site,0,0,0,
D0505,B5272,ecommerce_delivery,60,93,91,F0110
D0505,B4611,ecommerce_delivery,130,158,62,F4717
D0505,B7193,ecommerce_delivery,187,206,22,F4522
D0505,B8304,ecommerce_delivery,253,273,26,F1758
D0505,B2034,ecommerce_delivery,274,297,37,F1703
D0505,B8027,ecommerce_delivery,308,330,34,F4120
D0505,B7753,ecommerce_delivery,340,360,28,F0852
D0505,B1785,ecommerce_delivery,371,398,56,F5586
D0505,B1710,ecommerce_delivery,408,439,76,F2253
D0505,B9040,ecommerce_delivery,441,463,31,F2316
D0505,B8821,ecommerce_delivery,476,504,59,F3928
D0505,B0708,ecommerce_delivery,507,533,53,F3871
D0505,B5950,ecommerce_delivery,551,578,56,F3310
D0505,B6127,ecommerce_delivery,609,643,96,F6292
D0513,A043,site,0,0,0,
D0513,B1975,ecommerce_delivery,30,63,82,F4044
D0513,B0690,ecommerce_delivery,70,94,37,F1899
D0513,B4842,ecommerce_delivery,100,120,23,F1943
D0513,B4897,ecommerce_delivery,125,153,62,F5090
D0513,B2509,ecommerce_delivery,162,194,84,F4279
D0513,B7903,ecommerce_delivery,222,245,35,F3696
D0513,B2685,ecommerce_delivery,260,291,74,F4648
D0513,B5165,ecommerce_delivery,323,351,59,F0868
D0513,B4240,ecommerce_delivery,374,397,35,F2058
D0513,B3596,ecommerce_delivery,418,445,55,F0142
D0513,B2012,ecommerce_delivery,460,493,88,F6238
D0513,S329,shop,502,510,1,E2566
D0513,B1362,ecommerce_delivery,515,545,69,F0021
D0521,A043,site,0,0,0,
D0521,B4640,ecommerce_delivery,2,28,48,F3895
D0521,B1550,ecommerce_delivery,38,70,80,F0022
D0521,B5996,ecommerce_delivery,98,129,74,F0912
D0521,B5506,ecommerce_delivery,166,186,25,F2383
D0521,B0688,ecommerce_delivery,219,249,71,F0857
D0521,B8031,ecommerce_delivery,258,285,52,F1975
D0521,B8997,ecommerce_delivery,300,322,32,F0131
D0521,B2390,ecommerce_delivery,356,384,63,F4706
D0521,B4278,ecommerce_delivery,386,413,54,F4715
D0521,B0590,ecommerce_delivery,418,449,75,F4696
D0521,B0747,ecommerce_delivery,469,504,95,F5577
D0521,B7612,ecommerce_delivery,516,541,47,F4158
D0521,B8744,ecommerce_delivery,556,587,77,F4023
D0521,B6568,ecommerce_delivery,597,632,98,F6294
D0529,A097,site,0,0,0,
D0529,B7811,ecommerce_delivery,41,72,74,F0070
D0529,B6902,ecommerce_delivery,87,120,89,F0636
D0529,B4148,ecommerce_delivery,143,177,98,F0901
D0529,B3593,ecommerce_delivery,198,226,61,F2044
D0529,B3106,ecommerce_delivery,259,281,34,F4650
D0529,B0325,ecommerce_delivery,299,331,78,F3660
D0529,B5259,ecommerce_delivery,359,388,61,F4298
D0529,B3808,ecommerce_delivery,402,433,75,F1931
D0529,B6750,ecommerce_delivery,439,468,66,F4077
D0529,B4246,ecommerce_delivery,477,500,35,F4002
D0529,B4133,ecommerce_delivery,502,527,41,F5085
D0529,B7866,ecommerce_delivery,543,564,30,F5644
D0529,B5207,ecommerce_delivery,584,608,38,F6426
D0537,A082,site,0,0,0,
D0537,B3773,ecommerce_delivery,92,122,67,F2052
D0537,B2598,ecommerce_delivery,132,149,14,F4227
D0537,B0945,ecommerce_delivery,161,195,95,F4036
D0537,B3239,ecommerce_delivery,205,239,94,F1925
D0537,B1276,ecommerce_delivery,281,309,63,F0219
D0537,B6226,ecommerce_delivery,313,332,20,F0280
D0537,B4903,ecommerce_delivery,386,408,31,F3677
D0537,B5360,ecommerce_delivery,426,449,37,F4514
D0537,B0539,ecommerce_delivery,512,546,96,F6485
D0537,B6408,ecommerce_delivery,555,580,46,F5630
D0545,A045,site,0,0,0,
D0545,B6675,ecommerce_delivery,4,35,76,F4011
D0545,B4779,ecommerce_delivery,45,78,89,F5088
D0545,B0113,ecommerce_delivery,98,128,69,F4267
D0545,B8132,ecommerce_delivery,139,168,64,F0200
D0545,B2826,ecommerce_delivery,194,213,23,F4494
D0545,B5568,ecommerce_delivery,231,258,52,F3681
D0545,B0734,ecommerce_delivery,281,306,43,F1901
D0545,B3380,ecommerce_delivery,309,343,90,F1927
D0545,B7419,ecommerce_delivery,372,401,63,F2112
D0545,B9066,ecommerce_delivery,441,472,73,F6263
D0545,B4477,ecommerce_delivery,482,512,69,F0040
D0545,S364,shop,521,529,1,E2802
D0553,A072,site,0,0,0,
D0553,B3167,ecommerce_delivery,79,104,42,F3994
D0553,B8805,ecommerce_delivery,116,139,34,F0129
D0553,B8907,ecommerce_delivery,147,180,90,F4094
D0553,B0155,ecommerce_delivery,191,219,57,F1893
D0553,B9097,ecommerce_delivery,220,253,87,F1986
D0553,B3888,ecommerce_delivery,256,278,31,F1932
D0553,B0442,ecommerce_delivery,286,320,94,F0856
D0553,B0738,ecommerce_delivery,358,387,62,F4475
D0553,B5349,ecommerce_delivery,405,425,26,F3207
D0553,B9197,ecommerce_delivery,427,446,20,F3275
D0553,B6017,ecommerce_delivery,474,502,61,F4726
D0553,B4616,ecommerce_delivery,529,557,59,F5608
D0553,B4351,ecommerce_delivery,590,612,29,F6421
D0561,A062,site,0,0,0,
D0561,B8718,ecommerce_delivery,77,104,56,F5648
D0561,B0409,ecommerce_delivery,105,134,60,F6484
D0561,B3795,ecommerce_delivery,143,176,83,F4000
D0561,B0050,ecommerce_delivery,179,201,34,F3976
D0561,B4005,ecommerce_delivery,223,251,61,F4231
D0561,B8835,ecommerce_delivery,270,303,88,F1983
D0561,B7487,ecommerce_delivery,339,365,47,F4680
D0561,B0449,ecommerce_delivery,367,390,35,F4632
D0561,B4798,ecommerce_delivery,431,457,50,F0186
D0561,B5089,ecommerce_delivery,475,508,86,F3202
D0561,B3508,ecommerce_delivery,535,550,10,F1712
D0561,S099,shop,567,575,1,E1421
D0569,A077,site,0,0,0,
D0569,B3265,ecommerce_delivery,109,127,18,F4497
D0569,B5091,ecommerce_delivery,150,176,47,F0187
D0569,B2781,ecommerce_delivery,195,217,35,F4282
D0569,B8882,ecommerce_delivery,228,258,67,F4744
D0569,B4774,ecommerce_delivery,283,308,46,F1727
D0569,B7491,ecommerce_delivery,347,374,57,F5640
D0569,B4431,ecommerce_delivery,391,419,58,F2273
D0569,B3230,ecommerce_delivery,449,477,62,F3290
D0569,B0603,ecommerce_delivery,508,540,78,F3870
D0569,B8296,ecommerce_delivery,555,585,71,F4022
D0569,B7249,ecommerce_delivery,603,619,14,F6528
D0577,A033,site,0,0,0,
D0577,B4069,ecommerce_delivery,36,60,44,F2367
D0577,B7622,ecommerce_delivery,72,95,37,F0296
D0577,B3081,ecommerce_delivery,129,156,54,F1922
D0577,B8822,ecommerce_delivery,157,184,56,F1982
D0577,B5824,ecommerce_delivery,224,249,44,F4517
D0577,B7055,ecommerce_delivery,301,327,52,F5105
D0577,B6369,ecommerce_delivery,349,379,70,F4114
D0577,B6115,ecommerce_delivery,408,438,69,F3910
D0577,B6554,ecommerce_delivery,460,476,13,F9040
D0577,B8791,ecommerce_delivery,478,504,51,F6260
D0577,B4815,ecommerce_delivery,520,551,74,F0107
D0585,A033,site,0,0,0,
D0585,B5644,ecommerce_delivery,30,59,64,F2085
D0585,B3557,ecommerce_delivery,108,133,43,F4655
D0585,B6065,ecommerce_delivery,168,195,57,F4305
D0585,B4010,ecommerce_delivery,226,253,55,F1716
D0585,B4594,ecommerce_delivery,274,300,47,F0841
D0585,B3583,ecommerce_delivery,328,357,62,F3890
D0585,B4868,ecommerce_delivery,380,412,79,F0108
D0585,B2980,ecommerce_delivery,420,449,64,F4051
D0585,B1420,ecommerce_delivery,470,492,34,F3754
D0585,B4780,ecommerce_delivery,501,535,94,F5126
D0585,B0161,ecommerce_delivery,547,575,57,F6459
D0593,A077,site,0,0,0,
D0593,B5791,ecommerce_delivery,112,146,94,F0190
D0593,B6939,ecommerce_delivery,177,200,37,F1745
D0593,B2123,ecommerce_delivery,227,250,37,F4102
D0593,B1876,ecommerce_delivery,270,300,68,F5071
D0593,B4333,ecommerce_delivery,319,345,49,F5605
D0593,B5397,ecommerce_delivery,363,392,62,F3901
D0593,B3814,ecommerce_delivery,412,440,60,F4433
D0593,B9189,ecommerce_delivery,447,471,41,F3332
D0593,B3509,ecommerce_delivery,475,505,66,F3295
D0593,B0266,ecommerce_delivery,518,543,44,F6382
D0593,B6813,ecommerce_delivery,551,578,53,F2292
D0601,A107,site,0,0,0,
D0601,B4855,ecommerce_delivery,26,56,70,F2069
D0601,B7556,ecommerce_delivery,76,103,57,F4243
D0601,B5700,ecommerce_delivery,108,130,31,F0872
D0601,B0647,ecommerce_delivery,138,170,80,F1897
D0601,B1870,ecommerce_delivery,196,215,22,F4641
D0601,B8087,ecommerce_delivery,223,249,46,F4685
D0601,B7195,ecommerce_delivery,266,292,50,F3690
D0601,B5175,ecommerce_delivery,314,341,50,F1947
D0601,B8998,ecommerce_delivery,371,397,50,F4026
D0601,B3921,ecommerce_delivery,424,457,90,F0144
D0601,B1498,ecommerce_delivery,468,501,89,F5896
D0601,B5529,ecommerce_delivery,509,533,37,F0048
D0601,S323,shop,539,549,3,E2543
D0609,A053,site,0,0,0,
D0609,B1200,ecommerce_delivery,44,74,68,F3875
D0609,B7205,ecommerce_delivery,87,106,20,F2297
D0609,B9187,ecommerce_delivery,139,168,68,F1767
D0609,B6404,ecommerce_delivery,181,192,4,F3226
D0609,B3235,ecommerce_delivery,221,246,43,F0174
D0609,B6672,ecommerce_delivery,255,285,69,F0192
D0609,B8486,ecommerce_delivery,318,341,33,F4688
D0609,B8160,ecommerce_delivery,376,407,74,F4316
D0609,B7783,ecommerce_delivery,425,456,76,F4085
D0609,B2926,ecommerce_delivery,484,500,14,F8536
D0609,B8638,ecommerce_delivery,505,529,44,F5129
D0609,B7281,ecommerce_delivery,532,558,53,F5930
D0617,A113,site,0,0,0,
D0617,B1622,ecommerce_delivery,42,74,84,F1698
D0617,B2131,ecommerce_delivery,106,132,51,F0169
D0617,B4370,ecommerce_delivery,135,162,52,F0182
D0617,B0259,ecommerce_delivery,197,215,17,F4473
D0617,B8497,ecommerce_delivery,238,267,62,F3699
D0617,B8745,ecommerce_delivery,297,323,46,F5118
D0617,B0244,ecommerce_delivery,335,365,68,F4031
D0617,B8252,ecommerce_delivery,368,401,83,F4089
D0617,B7007,ecommerce_delivery,422,452,69,F2107
D0617,B8286,ecommerce_delivery,488,513,43,F6258
D0617,S366,shop,515,523,1,E2810
D0625,A025,site,0,0,0,
D0625,B7010,ecommerce_delivery,24,45,27,F0289
D0625,B7767,ecommerce_delivery,82,105,35,F4683
D0625,B8231,ecommerce_delivery,128,157,61,F3698
D0625,B4253,ecommerce_delivery,195,223,59,F3191
D0625,B9195,ecommerce_delivery,259,274,10,F4124
D0625,B8625,ecommerce_delivery,293,321,58,F4318
D0625,B7943,ecommerce_delivery,333,355,30,F5112
D0625,B8427,ecommerce_delivery,368,400,79,F1977
D0625,B2672,ecommerce_delivery,407,435,59,F1916
D0625,B6468,ecommerce_delivery,463,482,21,F0117
D0625,B0354,ecommerce_delivery,483,514,75,F0080
D0625,B1530,ecommerce_delivery,535,566,76,F6236
D0625,S356,shop,574,583,2,E2771
D0633,A115,site,0,0,0,
D0633,B2955,ecommerce_delivery,23,55,86,F0031
D0633,B3963,ecommerce_delivery,121,144,35,F2055
D0633,B7843,ecommerce_delivery,152,182,69,F0299
D0633,B3348,ecommerce_delivery,247,262,12,F3671
D0633,B2284,ecommerce_delivery,275,304,63,F4490
D0633,B5058,ecommerce_delivery,339,368,65,F1944
D0633,B2597,ecommerce_delivery,384,417,91,F4048
D0633,B2019,ecommerce_delivery,432,453,30,F4276
D0633,B5893,ecommerce_delivery,472,498,46,F4725
D0633,B3432,ecommerce_delivery,527,558,74,F5600
D0633,S179,shop,569,577,1,E1756
D0633,B7841,ecommerce_delivery,577,610,82,F6302
D0641,A087,site,0,0,0,
D0641,B1923,ecommerce_delivery,93,111,17,F0226
D0641,B0762,ecommerce_delivery,118,141,37,F0214
D0641,B9074,ecommerce_delivery,180,201,28,F4691
D0641,B1421,ecommerce_delivery,244,269,46,F2011
D0641,B6375,ecommerce_delivery,278,306,62,F2096
D0641,B6900,ecommerce_delivery,327,360,86,F3785
D0641,B3339,ecommerce_delivery,387,415,57,F1926
D0641,B1251,ecommerce_delivery,437,450,6,F3983
D0641,B3365,ecommerce_delivery,455,485,73,F3998
D0641,B5666,ecommerce_delivery,512,533,27,F4148
D0641,B0717,ecommerce_delivery,578,606,58,F6460
D0641,B9181,ecommerce_delivery,618,649,77,F5130
D0649,A066,site,0,0,0,
D0649,B6936,ecommerce_delivery,97,123,47,F4153
D0649,B0890,ecommerce_delivery,138,168,70,F2245
D0649,B6431,ecommerce_delivery,193,222,61,F3314
D0649,B0627,ecommerce_delivery,223,250,52,F3279
D0649,B1192,ecommerce_delivery,265,290,44,F3874
D0649,B4484,ecommerce_delivery,308,337,61,F4005
D0649,B0077,ecommerce_delivery,354,388,92,F0831
D0649,B0365,ecommerce_delivery,400,426,45,F1687
D0649,B8108,ecommerce_delivery,432,452,24,F1755
D0649,B9128,ecommerce_delivery,519,536,15,F4693
D0649,B8649,ecommerce_delivery,574,603,64,F5116
D0649,S343,shop,632,640,1,E2714
D0649,B8938,ecommerce_delivery,647,679,79,F6261
D0657,A051,site,0,0,0,
D0657,B0592,ecommerce_delivery,95,127,77,F0209
D0657,B8682,ecommerce_delivery,133,146,8,F0309
D0657,B3419,ecommerce_delivery,170,186,14,F4652
D0657,B7305,ecommerce_delivery,254,272,20,F3244
D0657,B2198,ecommerce_delivery,274,294,25,F3155
D0657,B5026,ecommerce_delivery,332,361,66,F4295
D0657,B2487,ecommerce_delivery,373,401,59,F1914
D0657,B8139,ecommerce_delivery,405,430,45,F1976
D0657,B5756,ecommerce_delivery,437,467,71,F5096
D0657,B4282,ecommerce_delivery,473,506,91,F4059
D0657,B0348,ecommerce_delivery,521,551,71,F3977
D0657,B2163,ecommerce_delivery,581,605,42,F6239
D0657,B4525,ecommerce_delivery,612,630,19,F8543
D0665,A027,site,0,0,0,
D0665,B6666,ecommerce_delivery,26,56,65,F1744
D0665,B5961,ecommerce_delivery,76,103,54,F0847
D0665,B0203,ecommerce_delivery,104,128,40,F2239
D0665,B7189,ecommerce_delivery,137,162,43,F2296
D0665,B1664,ecommerce_delivery,175,206,73,F3882
D0665,B3768,ecommerce_delivery,232,262,70,F3298
D0665,B4835,ecommerce_delivery,278,307,66,F0044
D0665,B2235,ecommerce_delivery,322,345,35,F0625
D0665,B8633,ecommerce_delivery,376,403,52,F5115
D0665,B7015,ecommerce_delivery,416,446,69,F4309
D0665,B3522,ecommerce_delivery,483,500,16,F4653
